---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
 1.4%  993M 2432K    0 |  13  0.33     0     0 |   1  0.90     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.9%  993M 2432K    0 |  14  0.36     0     0 |   3  1.15     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.1%  993M 2432K    0 |  13  0.28     0     0 |   1  0.89     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.34     0     0 |   2  0.84     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  14  0.36     0     0 |   2  0.98     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  993M 2432K    0 |  13  0.36     0     0 |   1  1.00     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.0%  993M 2432K    0 |  14  0.40     0     0 |   2  0.93     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.0%  993M 2432K    0 |  13  0.32     0     0 |   1  0.84     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.2%  993M 2432K    0 |  14  0.48     0     0 |   2  0.89     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.36     0     0 |   2  0.98     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.2%  993M 2432K    0 |  13  0.30     0     0 |   1  0.74     2  3.18     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  993M 2432K    0 |  14  0.37     0     0 |   2  0.96     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  13  0.33     0     0 |   2  1.26     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  993M 2432K    0 |  14  0.31     0     0 |   2  1.00     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.2%  993M 2432K    0 |  14  0.33     0     0 |   2  0.93     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  13  0.36     0     0 |   1  1.59     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.0%  993M 2432K    0 |  14  0.42     0     0 |   2  1.14     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.1%  993M 2432K    0 |  13  0.32     0     0 |   1  0.92     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  993M 2432K    0 |  14  0.36     0     0 |   2  0.96     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.35     0     0 |   2  0.85     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.2%  993M 2432K    0 |  13  0.32     0     0 |   1  1.21     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.4%  993M 2432K    0 |  14  0.37     0     0 |   2  0.93     2  3.29     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.9%  993M 2432K    0 |  13  0.37     0     0 |   2  1.48     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  993M 2432K    0 |  14  0.37     0     0 |   2  1.05     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.38     0     0 |   2  1.01     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  13  0.34     0     0 |   1  1.27     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.35     0     0 |   2  1.00     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  993M 2432K    0 |  13  0.34     0     0 |   1  0.96     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  993M 2432K    0 |  14  0.40     0     0 |   2  1.04     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.35     0     0 |   2  0.92     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
 1.5%  993M 2432K    0 |  13  0.33     0     0 |   1  1.01     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  14  0.41     0     0 |   2  1.19     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  993M 2432K    0 |  13  0.37     0     0 |   2  1.43     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.4%  993M 2432K    0 |  14  0.39     0     0 |   2  1.18     2  3.33     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.35     0     0 |   2  0.87     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  993M 2432K    0 |  13  0.32     0     0 |   1  1.04     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  993M 2432K    0 |  14  0.33     0     0 |   2  0.78     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  993M 2432K    0 |  13  0.33     0     0 |   1  1.11     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.0%  993M 2432K    0 |  14  0.40     0     0 |   2  1.11     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.40     0     0 |   2  1.07     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  13  0.33     0     0 |   1  0.82     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  14  0.37     0     0 |   2  0.95     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  13  0.35     0     0 |   2  1.45     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.0%  993M 2432K    0 |  14  0.40     0     0 |   2  1.08     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  14  0.36     0     0 |   2  0.89     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.2%  993M 2432K    0 |  13  0.34     0     0 |   1  1.15     2  3.11     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  14  0.39     0     0 |   2  0.94     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  13  0.31     0     0 |   1  0.95     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  993M 2432K    0 |  14  0.39     0     0 |   2  1.10     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  993M 2432K    0 |  14  0.39     0     0 |   2  0.96     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  993M 2432K    0 |  13  0.33     0     0 |   1  0.99     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  14  0.35     0     0 |   2  0.63     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  13  0.24     0     0 |   2  1.32     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  993M 2432K    0 |  14  0.40     0     0 |   2  1.14     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  14  0.37     0     0 |   2  1.05     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  993M 2432K    0 |  13  0.33     0     0 |   1  0.88     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.9%  993M 2432K    0 |  14  0.38     0     0 |   2  1.09     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  993M 2432K    0 |  13  0.34     0     0 |   1  1.03     2  2.82     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  993M 2432K    0 |  14  0.50     0     0 |   2  0.90     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  993M 2432K    0 |  14  0.39     0     0 |   2  1.22     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
 1.9%  993M 2432K    0 |  13  0.34     0     0 |   1  1.02     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.2%  993M 2432K    0 |  14  0.39     0     0 |   2  0.97     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.0%  993M 2432K    0 |  13  0.29     0     0 |   2  1.18     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.0%  993M 2432K    0 |  14  0.37     0     0 |   2  1.13     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  993M 2432K    0 |  14  0.37     0     0 |   2  1.09     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.9%  993M 2432K    0 |  13  0.36     0     0 |   1  1.20     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  993M 2432K    0 |  14  0.41     0     0 |   2  1.10     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  993M 2432K    0 |  13  0.33     0     0 |   1  1.15     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
21.3%  780M 2432K    0 |  14  0.37     0     0 |   2  0.93     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  780M 2432K    0 |  14  0.37     0     0 |   2  0.95     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.0%  780M 2432K    0 |  13  0.34     0     0 |   1  1.32     2  2.81     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.9%  780M 2432K    0 |  14  0.44     0     0 |   2  1.13     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  780M 2432K    0 |  13  0.33     0     0 |   2  1.39     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  780M 2432K    0 |  14  0.40     0     0 |   3  1.06     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  780M 2432K    0 |  14  0.36     0     0 |   2  1.00     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  780M 2432K    0 |  13  0.32     0     0 |   1  1.09     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  780M 2432K    0 |  14  0.38     0     0 |   2  1.04     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  780M 2432K    0 |  13  0.33     0     0 |   1  1.09     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  780M 2432K    0 |  14  0.43     0     0 |   2  1.14     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  780M 2432K    0 |  14  0.33     0     0 |   2  0.79     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  780M 2432K    0 |  13  0.29     0     0 |   1  0.83     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  780M 2432K    0 |  14  0.42     0     0 |   2  1.22     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.7%  780M 2432K    0 |  13  0.35     0     0 |   2  1.29     2  3.35     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  780M 2432K    0 |  14  0.38     0     0 |   2  0.94     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  780M 2432K    0 |  14  0.35     0     0 |   2  0.87     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  780M 2432K    0 |  13  0.32     0     0 |   1  0.89     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  780M 2432K    0 |  14  0.34     0     0 |   2  0.89     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  780M 2432K    0 |  13  0.32     0     0 |   1  1.02     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.0%  780M 2432K    0 |  14  0.38     0     0 |   2  1.04     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  780M 2432K    0 |  14  0.38     0     0 |   2  0.84     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
---------usage--------- ----------fuse--------- -------------meta------------ -blockcache ---------------------object--------------------
 cpu   mem   buf  cache| ops   lat   read write| ops   lat   txn   lat  retry| read write| get  get_c  lat   put  put_c  lat  del_c  lat 
 1.4%  780M 2432K    0 |  13  0.30     0     0 |   1  0.91     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  780M 2432K    0 |  14  0.34     0     0 |   2  0.75     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  780M 2432K    0 |  13  0.27     0     0 |   2  1.33     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  780M 2432K    0 |  14  0.35     0     0 |   2  0.92     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.4%  780M 2432K    0 |  14  0.34     0     0 |   2  0.90     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.4%  780M 2432K    0 |  13  0.33     0     0 |   1  1.09     2  3.16     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.2%  780M 2432K    0 |  14  0.30     0     0 |   2  0.79     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.2%  780M 2432K    0 |  13  0.32     0     0 |   1  1.03     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  780M 2432K    0 |  14  0.35     0     0 |   2  1.07     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  780M 2432K    0 |  14  0.36     0     0 |   2  0.95     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.1%  780M 2432K    0 |  13  0.32     0     0 |   1  0.99     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.7%  780M 2432K    0 |  14  0.35     0     0 |   2  0.82     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.5%  780M 2432K    0 |  13  0.29     0     0 |   2  1.11     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.6%  780M 2432K    0 |  14  0.40     0     0 |   2  1.19     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.8%  780M 2432K    0 |  14  0.38     0     0 |   2  0.97     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  780M 2432K    0 |  13  0.33     0     0 |   1  0.96     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
25.9%  257M 2432K    0 |  14  0.40     0     0 |   2  1.16     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 2.4%  257M 2432K    0 |  13  0.45     0     0 |   1  1.01     2  2.84     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.9%  257M 2432K    0 |  14  0.35     0     0 |   2  0.80     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
 1.3%  257M 2432K    0 |  14  0.32     0     0 |   2  0.86     0     0     0 |   0     0 |   0     0     0     0     0     0     0     0 
